t_size	time_11_b_p	time_11_b_n	time_11_f	time_12_b_p	time_12_b_n	time_21_b_p	time_21_b_n	time_21_f	time_22_b_p	time_22_b_n	time_13_b_p	time_13_geam	time_15_b_p	time_15_f	time_51_b_n	time_51_f	time_61_b_n	time_61_f	time_11_pbyn	time_11_nbyp	time_12_pbyn	time_12_nbyp	time_21_pbyn	time_21_nbyp	time_22_pbyn	time_22_nbyp	time_11_fbyn	time_11_nbyf	time_11_fbyp	time_11_pbyf	time_21_fbyn	time_21_nbyf	time_21_fbyp	time_21_pbyf	time_15_fbyp	time_15_pbyf	time_51_fbyn	time_51_nbyf	time_61_fbyn	time_61_nbyf	time_13_trans_f	time_13_trans_p	time_13_trans_n
57	0.0594368	0.0591296	0.0389856	0.0593152	0.0593664	0.0696	0.0693792	0.046544	0.0695392	0.0697216	0.0508768	0.482445	0.0509728	0.036912	0.0590976	0.0448672	0.0698144	0.0472896	1.0052	0.994832	0.999138	1.00086	1.00318	0.996827	0.997384	1.00262	0.659325	1.5167	0.655917	1.52458	0.670864	1.49062	0.668736	1.49536	0.724151	1.38093	0.759205	1.31717	0.677362	1.47632	0.52143	0.541882	0.541574
58	0.0599904	0.060256	0.0418912	0.059888	0.060128	0.0704	0.0708608	0.051056	0.0706688	0.0705632	0.0526592	0.490474	0.0528352	0.03784	0.060272	0.04744	0.0705152	0.0507328	0.995592	1.00443	0.996009	1.00401	0.993497	1.00655	1.0015	0.998506	0.69522	1.43839	0.698298	1.43205	0.720511	1.3879	0.725227	1.37888	0.716189	1.39628	0.787098	1.27049	0.719459	1.38993	0.532365	0.550464	0.55073
59	0.0637632	0.0630592	0.0432032	0.0615008	0.061376	0.0712896	0.0711968	0.0533024	0.0711712	0.0710848	0.0536192	0.499894	0.0539648	0.0418784	0.0617472	0.0485568	0.0711648	0.0528384	1.01116	0.988959	1.00203	0.997971	1.0013	0.998698	1.00122	0.998786	0.685121	1.4596	0.677557	1.47589	0.748663	1.33571	0.747688	1.33746	0.776032	1.28861	0.786381	1.27165	0.742479	1.34684	0.543098	0.563658	0.562954
60	0.064112	0.064304	0.0442432	0.0649984	0.0646144	0.0717024	0.0715232	0.0654848	0.0708416	0.0726816	0.0567232	0.510557	0.0569408	0.042928	0.0645632	0.047424	0.0720928	0.0521088	0.997014	1.00299	1.00594	0.994092	1.00251	0.997501	0.974684	1.02597	0.688032	1.45342	0.690092	1.44908	0.915574	1.09221	0.913286	1.09495	0.753906	1.32643	0.734536	1.3614	0.722802	1.38351	0.5548	0.574669	0.574861
61	0.066624	0.0661376	0.044096	0.0668224	0.0664608	0.083008	0.0835712	0.082112	0.0831264	0.0834816	0.0581472	0.523414	0.0582496	0.0430304	0.0665376	0.0500384	0.0840352	0.0546848	1.00735	0.992699	1.00544	0.994589	0.993261	1.00678	0.995745	1.00427	0.666731	1.49985	0.661864	1.51089	0.982539	1.01777	0.989206	1.01091	0.738724	1.35368	0.752032	1.32973	0.650737	1.53672	0.56751	0.590038	0.589552
62	0.0665312	0.0677952	0.045808	0.0673664	0.0675456	0.0843008	0.0856544	0.0921568	0.085008	0.085264	0.0590016	0.530723	0.0593312	0.0442528	0.067744	0.0501152	0.0857344	0.0558112	0.981356	1.019	0.997347	1.00266	0.984197	1.01606	0.996998	1.00301	0.675682	1.47999	0.688519	1.45239	1.07591	0.929442	1.09319	0.914754	0.745861	1.34073	0.739773	1.35177	0.650978	1.53615	0.576531	0.597254	0.598518
63	0.0684736	0.0688832	0.04536	0.0686048	0.0679296	0.0861536	0.0857056	0.092848	0.0863392	0.0854304	0.0603968	0.547616	0.0599744	0.0443552	0.0677408	0.0513408	0.0862144	0.0562752	0.994054	1.00598	1.00994	0.990158	1.00523	0.9948	1.01064	0.989474	0.658506	1.51859	0.662445	1.50956	1.08334	0.923074	1.0777	0.927899	0.739569	1.35214	0.757901	1.31943	0.652735	1.53201	0.592976	0.61609	0.616499
64	0.062368	0.0612448	0.0450624	0.0616096	0.0611648	0.0797504	0.0801632	0.105216	0.0795936	0.080256	0.0535776	0.54585	0.0542496	0.0431008	0.0617088	0.0493952	0.080816	0.054448	1.01834	0.981991	1.00727	0.99278	0.994851	1.00518	0.991746	1.00832	0.735775	1.35911	0.722524	1.38404	1.31252	0.761892	1.31932	0.757968	0.794491	1.25867	0.800456	1.24929	0.673728	1.48428	0.590912	0.608218	0.607094
65	0.140813	0.141037	0.084928	0.140979	0.140624	0.173296	0.173216	0.11457	0.173104	0.173302	0.119859	0.573549	0.119267	0.0816352	0.140976	0.0907584	0.173965	0.0966944	0.998412	1.00159	1.00253	0.997481	1.00046	0.999538	0.998855	1.00115	0.602169	1.66066	0.603127	1.65803	0.661426	1.51188	0.661121	1.51258	0.684473	1.46098	0.643786	1.55331	0.555827	1.79912	0.658477	0.714362	0.714586
66	0.142486	0.142602	0.0890048	0.142701	0.142461	0.176547	0.175904	0.117178	0.176525	0.175411	0.120614	0.579174	0.120381	0.08624	0.141427	0.0939072	0.176278	0.100205	0.999192	1.00081	1.00168	0.998318	1.00366	0.996357	1.00635	0.993692	0.62415	1.60218	0.624655	1.60088	0.666145	1.50117	0.663718	1.50666	0.716393	1.39588	0.663997	1.50603	0.568446	1.75918	0.668179	0.721661	0.721776
67	0.14616	0.14655	0.0900256	0.146099	0.145427	0.178672	0.17903	0.119763	0.179347	0.179562	0.124406	0.590448	0.124534	0.086896	0.146016	0.0959136	0.17927	0.103053	0.997336	1.00267	1.00462	0.9954	0.997998	1.00201	0.998806	1.0012	0.614298	1.62787	0.615939	1.62354	0.668955	1.49487	0.670296	1.49188	0.697767	1.43314	0.65687	1.52237	0.574846	1.7396	0.680474	0.736608	0.736998
68	0.148221	0.147427	0.091504	0.147066	0.14871	0.181894	0.181152	0.119594	0.180058	0.182339	0.126189	0.575424	0.12511	0.0882432	0.146493	0.0973024	0.182406	0.103923	1.00538	0.994646	0.98894	1.01118	1.0041	0.995919	0.987487	1.01267	0.620672	1.61116	0.617349	1.61983	0.660184	1.51473	0.657489	1.52094	0.705323	1.41779	0.664213	1.50554	0.569734	1.7552	0.666928	0.723645	0.722851
69	0.151677	0.151712	0.0960928	0.152845	0.152054	0.186182	0.186227	0.119085	0.185507	0.185267	0.128874	0.591702	0.129472	0.09464	0.150509	0.101117	0.186176	0.108205	0.999768	1.00023	1.0052	0.994829	0.999759	1.00024	1.0013	0.998706	0.63339	1.57881	0.633537	1.57844	0.63946	1.56382	0.639614	1.56344	0.730969	1.36805	0.671833	1.48846	0.581196	1.72059	0.687795	0.743379	0.743414
70	0.153376	0.153498	0.0983104	0.153754	0.153389	0.186778	0.187952	0.120611	0.18847	0.187594	0.130662	0.618605	0.130621	0.0948224	0.152717	0.104528	0.18847	0.110979	0.999208	1.00079	1.00238	0.997627	0.993752	1.00629	1.00467	0.995348	0.640469	1.56136	0.640976	1.56012	0.641713	1.55833	0.645748	1.54859	0.725936	1.37753	0.684456	1.46101	0.588842	1.69825	0.716915	0.771981	0.772102
71	0.157258	0.156125	0.0987424	0.155962	0.156141	0.192336	0.190365	0.120381	0.190214	0.190413	0.13471	0.623389	0.133731	0.0955136	0.15561	0.108195	0.190822	0.115008	1.00726	0.992797	0.998852	1.00115	1.01035	0.989751	0.998958	1.00104	0.632458	1.58113	0.627902	1.5926	0.632369	1.58136	0.625888	1.59773	0.714221	1.40013	0.695299	1.43823	0.602697	1.65921	0.722131	0.780646	0.779514
72	0.154925	0.154698	0.099968	0.155594	0.154243	0.189862	0.189482	0.119354	0.188502	0.188678	0.134051	0.645082	0.132682	0.095184	0.153846	0.106592	0.18945	0.113443	1.00147	0.998533	1.00875	0.991321	1.00201	0.997994	0.999067	1.00093	0.646216	1.54747	0.645268	1.54974	0.629896	1.58756	0.628632	1.59076	0.717387	1.39395	0.692847	1.44332	0.598804	1.67	0.74505	0.800006	0.799779
73	0.16239	0.161645	0.105494	0.161635	0.16241	0.196394	0.19584	0.127248	0.195773	0.196394	0.138346	0.677651	0.138701	0.10112	0.16153	0.114016	0.197136	0.120141	1.00461	0.995409	0.995232	1.00479	1.00283	0.997181	0.996839	1.00317	0.652631	1.53226	0.649634	1.53933	0.649755	1.53904	0.647923	1.54339	0.729051	1.37165	0.705852	1.41673	0.609431	1.64087	0.783146	0.840042	0.839296
74	0.16392	0.164752	0.107187	0.164211	0.163664	0.199104	0.198989	0.125776	0.20033	0.199117	0.141277	0.686163	0.141242	0.103501	0.163536	0.117363	0.198698	0.124621	0.99495	1.00508	1.00334	0.996668	1.00058	0.999421	1.00609	0.993946	0.650597	1.53705	0.653899	1.52929	0.632076	1.58209	0.63171	1.583	0.732793	1.36464	0.71766	1.39342	0.627188	1.59442	0.79335	0.850083	0.850915
75	0.168256	0.167498	0.107536	0.167667	0.167722	0.201936	0.203824	0.127325	0.202486	0.202131	0.144995	0.68689	0.144522	0.10463	0.166182	0.118976	0.202845	0.127126	1.00453	0.995493	0.999676	1.00032	0.990737	1.00935	1.00176	0.998246	0.642015	1.5576	0.639121	1.56465	0.62468	1.60082	0.63052	1.58599	0.723978	1.38126	0.715936	1.39677	0.626718	1.59562	0.794426	0.855146	0.854387
76	0.16937	0.169088	0.112915	0.167814	0.167885	0.204595	0.203946	0.127123	0.202314	0.203645	0.145238	0.699805	0.144787	0.108835	0.168227	0.120874	0.204851	0.12856	1.00167	0.998337	0.999581	1.00042	1.00319	0.996825	0.993463	1.00658	0.66779	1.49748	0.666679	1.49997	0.623319	1.60431	0.62134	1.60942	0.751691	1.33033	0.718514	1.39176	0.627577	1.59343	0.81272	0.869174	0.868893
77	0.173728	0.173363	0.113581	0.172976	0.17424	0.208214	0.209152	0.126179	0.210163	0.20872	0.149779	0.70871	0.151021	0.1108	0.17264	0.126054	0.209562	0.133811	1.0021	0.9979	0.992746	1.00731	0.995517	1.0045	1.00691	0.993133	0.655161	1.52634	0.653785	1.52955	0.603289	1.65758	0.606006	1.65015	0.733674	1.363	0.730157	1.36957	0.638529	1.5661	0.822291	0.882438	0.882074
78	0.17439	0.17615	0.115814	0.176131	0.175811	0.211181	0.213488	0.129363	0.212454	0.211222	0.151126	0.709709	0.151149	0.111254	0.175942	0.129936	0.211808	0.136742	0.990009	1.01009	1.00182	0.998183	0.989193	1.01093	1.00583	0.994201	0.657475	1.52097	0.66411	1.50577	0.605951	1.6503	0.612571	1.63246	0.736059	1.35859	0.738515	1.35407	0.645596	1.54896	0.825523	0.884099	0.885859
79	0.179427	0.180275	0.12112	0.179818	0.179802	0.215046	0.216685	0.129117	0.217994	0.215517	0.154816	0.72455	0.154592	0.117149	0.179843	0.133088	0.216192	0.141379	0.995296	1.00473	1.00009	0.999911	0.992439	1.00762	1.01149	0.988638	0.671862	1.4884	0.675037	1.4814	0.595874	1.67821	0.600414	1.66552	0.757793	1.31962	0.740022	1.35131	0.653952	1.52916	0.84567	0.903978	0.904826
80	0.16984	0.170346	0.121696	0.169949	0.170896	0.205453	0.205446	0.12239	0.204813	0.206058	0.149568	0.730864	0.147728	0.117078	0.17103	0.129475	0.206061	0.138557	0.997032	1.00298	0.994457	1.00557	1.00003	0.999969	0.993959	1.00608	0.714406	1.39976	0.716533	1.39561	0.595729	1.67862	0.595711	1.67867	0.792527	1.26179	0.75703	1.32095	0.672407	1.48719	0.85256	0.900704	0.90121
81	0.208461	0.210358	0.141853	0.209469	0.208682	0.253738	0.258134	0.134784	0.256317	0.255347	0.176771	0.737981	0.175722	0.136851	0.209277	0.154426	0.255485	0.16559	0.990979	1.0091	1.00377	0.996242	0.982967	1.01733	1.0038	0.996217	0.674339	1.48293	0.680477	1.46956	0.522147	1.91517	0.531194	1.88255	0.778796	1.28403	0.737901	1.3552	0.648142	1.54287	0.879834	0.946442	0.948339
82	0.209869	0.210362	0.145411	0.210362	0.209578	0.25761	0.259555	0.135626	0.259834	0.258435	0.177738	0.759258	0.177546	0.14103	0.210525	0.159203	0.258995	0.169174	0.997657	1.00235	1.00374	0.996273	0.992504	1.00755	1.00541	0.994618	0.691244	1.44667	0.692867	1.44328	0.522531	1.91376	0.526477	1.89942	0.794333	1.25892	0.756221	1.32237	0.653195	1.53094	0.904669	0.969126	0.969619
83	0.214627	0.213594	0.147654	0.213962	0.214128	0.261984	0.261824	0.135949	0.262586	0.26199	0.181264	0.753037	0.180682	0.140989	0.214147	0.162694	0.262253	0.172406	1.00484	0.995184	0.999223	1.00078	1.00061	0.999389	1.00227	0.997733	0.691287	1.44658	0.687958	1.45358	0.519237	1.9259	0.51892	1.92708	0.780316	1.28153	0.759732	1.31625	0.657405	1.52113	0.900691	0.967664	0.96663
84	0.215994	0.214646	0.152147	0.214179	0.216304	0.264106	0.263414	0.138746	0.263469	0.264586	0.182797	0.77312	0.183286	0.143082	0.216067	0.16257	0.264816	0.173347	1.00628	0.993763	0.990177	1.00992	1.00262	0.997383	0.995779	1.00424	0.708827	1.41078	0.704406	1.41964	0.52672	1.89854	0.525341	1.90352	0.780645	1.28099	0.752403	1.32908	0.654595	1.52766	0.925267	0.989114	0.987766
85	0.22081	0.221354	0.156051	0.221242	0.221098	0.269059	0.27008	0.136246	0.269731	0.269181	0.187907	0.766413	0.188042	0.149114	0.221194	0.168291	0.269312	0.179398	0.997542	1.00246	1.00065	0.999349	0.99622	1.00379	1.00204	0.997959	0.704986	1.41847	0.706723	1.41498	0.504467	1.98229	0.506381	1.9748	0.792982	1.26106	0.760832	1.31435	0.666136	1.5012	0.922464	0.987222	0.987766
86	0.222301	0.223318	0.156896	0.224416	0.222355	0.272109	0.274518	0.153446	0.27369	0.273763	0.189357	0.790141	0.188202	0.150461	0.222032	0.172451	0.272358	0.183565	0.995443	1.00458	1.00927	0.990817	0.991222	1.00886	0.999731	1.00027	0.702566	1.42335	0.705782	1.41687	0.558966	1.78902	0.563916	1.77331	0.799466	1.25083	0.776695	1.28751	0.673983	1.48372	0.947037	1.01244	1.01346
87	0.227776	0.227744	0.158589	0.227875	0.227325	0.278288	0.276669	0.164221	0.277888	0.278182	0.193706	0.790544	0.193837	0.156854	0.227856	0.176422	0.278291	0.186266	1.00014	0.99986	1.00242	0.997585	1.00585	0.994182	0.998942	1.00106	0.696347	1.43607	0.696249	1.43627	0.593565	1.68474	0.590111	1.6946	0.809209	1.23578	0.774271	1.29154	0.669319	1.49406	0.949133	1.01832	1.01829
88	0.22337	0.22359	0.163962	0.223558	0.224266	0.273459	0.273744	0.167232	0.272336	0.273411	0.19103	0.802013	0.190822	0.158624	0.224518	0.174122	0.274534	0.184682	0.999012	1.00099	0.996847	1.00316	0.99896	1.00104	0.996067	1.00395	0.733312	1.36368	0.734037	1.36233	0.610907	1.63691	0.611543	1.63521	0.831265	1.20299	0.775534	1.28943	0.672708	1.48653	0.965974	1.02538	1.0256
89	0.233299	0.233693	0.166736	0.233994	0.233725	0.286429	0.285213	0.177165	0.285382	0.285501	0.19896	0.822592	0.198861	0.160982	0.234179	0.183962	0.286301	0.19648	0.998316	1.00169	1.00115	0.998851	1.00426	0.995755	0.999585	1.00041	0.713484	1.40157	0.714687	1.39921	0.621167	1.60987	0.61853	1.61674	0.809523	1.2353	0.785559	1.27298	0.686271	1.45715	0.989328	1.05589	1.05628
90	0.236518	0.237498	0.170867	0.23863	0.237229	0.291088	0.292227	0.197498	0.290333	0.290592	0.201158	0.812432	0.2008	0.165427	0.237171	0.186976	0.289597	0.200445	0.995877	1.00414	1.00591	0.994127	0.996102	1.00391	0.999108	1.00089	0.719448	1.38995	0.722427	1.38422	0.675836	1.47965	0.678481	1.47388	0.823841	1.21383	0.788359	1.26846	0.692151	1.44477	0.983299	1.04895	1.04993
91	0.243046	0.243523	0.175318	0.243216	0.242528	0.295238	0.293926	0.19905	0.295155	0.295942	0.205987	0.819162	0.206051	0.168835	0.242214	0.192048	0.296925	0.204646	0.998042	1.00196	1.00284	0.997171	1.00446	0.995556	0.99734	1.00267	0.719925	1.38903	0.721337	1.38631	0.677209	1.47665	0.6742	1.48324	0.819385	1.22043	0.792884	1.26122	0.68922	1.45092	0.99448	1.06221	1.06268
92	0.243389	0.242403	0.17704	0.241286	0.243002	0.298381	0.295254	0.199376	0.294509	0.297037	0.206518	0.83983	0.205654	0.170589	0.242381	0.1928	0.297632	0.204701	1.00407	0.99595	0.992942	1.00711	1.01059	0.989522	0.991489	1.00858	0.730353	1.3692	0.727396	1.37477	0.675268	1.48089	0.668193	1.49657	0.829493	1.20556	0.795443	1.25716	0.687765	1.45399	1.01687	1.08322	1.08223
93	0.251216	0.250278	0.183043	0.24896	0.250016	0.302976	0.302576	0.19912	0.304406	0.305376	0.211757	0.843091	0.211133	0.175354	0.250349	0.201184	0.303203	0.213549	1.00375	0.996268	0.995776	1.00424	1.00132	0.99868	0.996825	1.00319	0.731358	1.36732	0.728629	1.37244	0.658083	1.51957	0.657214	1.52157	0.830537	1.20404	0.803615	1.24438	0.704309	1.41983	1.02613	1.09431	1.09337
94	0.252634	0.254522	0.184301	0.252608	0.253302	0.308627	0.30945	0.20177	0.307683	0.309123	0.214086	0.852874	0.213974	0.179034	0.252755	0.205136	0.31015	0.217533	0.992582	1.00747	0.997259	1.00275	0.997342	1.00266	0.995342	1.00468	0.724107	1.38101	0.729518	1.37077	0.652027	1.53368	0.653765	1.5296	0.836706	1.19516	0.811599	1.23213	0.701378	1.42576	1.03717	1.10551	1.1074
95	0.258394	0.258794	0.185885	0.258112	0.258048	0.313053	0.313248	0.203315	0.313965	0.312966	0.218701	0.872986	0.218563	0.182355	0.258477	0.20839	0.314256	0.221862	0.998454	1.00155	1.00025	0.999752	0.999377	1.00062	1.00319	0.99682	0.718274	1.39223	0.719386	1.39007	0.649055	1.5407	0.64946	1.53974	0.834336	1.19856	0.806225	1.24035	0.705993	1.41645	1.05887	1.13138	1.13178
96	0.227984	0.229734	0.189722	0.22975	0.228589	0.28488	0.28425	0.194758	0.284317	0.285395	0.189232	0.884154	0.188819	0.184128	0.227654	0.203053	0.286826	0.21679	0.992381	1.00768	1.00508	0.994944	1.00222	0.997787	0.996221	1.00379	0.82583	1.2109	0.832171	1.20168	0.685167	1.4595	0.683651	1.46274	0.975155	1.02548	0.891934	1.12116	0.755827	1.32305	1.07388	1.11214	1.11389
97	0.463414	0.465232	0.218429	0.464672	0.464189	0.576963	0.576582	0.212029	0.575622	0.577085	0.388445	0.879462	0.388893	0.208022	0.464048	0.240682	0.576819	0.25672	0.996093	1.00392	1.00104	0.99896	1.00066	0.99934	0.997466	1.00254	0.469505	2.1299	0.471347	2.12158	0.367734	2.71936	0.367491	2.72115	0.534909	1.86948	0.518657	1.92806	0.445062	2.24688	1.09789	1.34288	1.34469
98	0.467725	0.466762	0.226678	0.46641	0.468301	0.581494	0.581238	0.212224	0.582275	0.582493	0.393587	0.896893	0.392368	0.215168	0.468192	0.245002	0.58383	0.261248	1.00206	0.997941	0.995961	1.00405	1.00044	0.99956	0.999627	1.00037	0.485641	2.05914	0.484641	2.06339	0.365124	2.7388	0.364963	2.74	0.548383	1.82354	0.523293	1.91098	0.447472	2.23477	1.12357	1.36462	1.36365
99	0.478752	0.476387	0.22871	0.476243	0.477197	0.590128	0.588541	0.214211	0.588186	0.588435	0.40137	0.907254	0.401574	0.220576	0.477062	0.250147	0.590506	0.267328	1.00496	0.995061	0.998002	1.002	1.0027	0.99731	0.999576	1.00042	0.480093	2.08293	0.477722	2.09327	0.36397	2.74748	0.362991	2.75489	0.549278	1.82057	0.524349	1.90713	0.45271	2.20892	1.13596	1.38601	1.38364
100	0.478432	0.477181	0.230077	0.47584	0.479139	0.596947	0.587802	0.213779	0.58999	0.598154	0.405219	0.916432	0.404214	0.223635	0.480262	0.250368	0.598851	0.267677	1.00262	0.997385	0.993114	1.00693	1.01556	0.984679	0.986353	1.01384	0.482159	2.07401	0.480898	2.07944	0.363693	2.74957	0.358121	2.79235	0.553259	1.80747	0.521315	1.91823	0.446984	2.23722	1.14651	1.39486	1.39361
101	0.491165	0.491075	0.235232	0.489539	0.490589	0.603882	0.604147	0.214195	0.603357	0.603635	0.413491	0.923731	0.412874	0.228214	0.490032	0.259107	0.606506	0.275549	1.00018	0.999818	0.99786	1.00214	0.99956	1.00044	0.999539	1.00046	0.479014	2.08762	0.478927	2.088	0.354541	2.82054	0.354697	2.8193	0.552746	1.80915	0.528756	1.89123	0.454322	2.20108	1.15896	1.4149	1.41481
102	0.495837	0.494877	0.241795	0.495917	0.494221	0.60928	0.611053	0.216019	0.611005	0.609894	0.418531	0.917005	0.416736	0.230339	0.495466	0.263667	0.611322	0.282195	1.00194	0.998064	1.00343	0.99658	0.997099	1.00291	1.00182	0.998183	0.488597	2.04668	0.487651	2.05065	0.35352	2.8287	0.354548	2.82049	0.552722	1.80923	0.53216	1.87913	0.461615	2.16631	1.1588	1.41284	1.41188
103	0.50497	0.502602	0.246416	0.502083	0.504346	0.620739	0.617075	0.217882	0.618707	0.621213	0.427002	0.925213	0.426531	0.237219	0.504083	0.268518	0.620394	0.287152	1.00471	0.995311	0.995514	1.00451	1.00594	0.994097	0.995966	1.00405	0.490281	2.03965	0.487982	2.04926	0.353088	2.83216	0.351003	2.84897	0.556159	1.79805	0.532687	1.87728	0.462855	2.16051	1.17163	1.43018	1.42781
104	0.494813	0.493978	0.248061	0.495178	0.493539	0.605501	0.605786	0.212323	0.606947	0.606022	0.423763	0.947827	0.419715	0.238906	0.493344	0.263341	0.606301	0.281504	1.00169	0.998312	1.00332	0.996691	0.99953	1.00047	1.00153	0.998476	0.50217	1.99136	0.501323	1.99472	0.350492	2.85313	0.350657	2.85179	0.569209	1.75682	0.533787	1.87341	0.464298	2.15379	1.19589	1.44264	1.4418
105	0.518048	0.516419	0.254874	0.516618	0.516886	0.631661	0.629939	0.228109	0.630067	0.631846	0.438214	0.962822	0.438995	0.245357	0.51728	0.278394	0.633862	0.297626	1.00315	0.996856	0.99948	1.00052	1.00273	0.997274	0.997184	1.00282	0.49354	2.02618	0.491988	2.03257	0.362112	2.76157	0.361125	2.76912	0.558905	1.78921	0.538187	1.85809	0.469543	2.12973	1.2177	1.48087	1.47924
106	0.521709	0.523437	0.258323	0.523373	0.521485	0.637779	0.64224	0.239786	0.642768	0.639408	0.443094	0.967123	0.442342	0.248602	0.521984	0.284221	0.640915	0.304448	0.996699	1.00331	1.00362	0.996393	0.993054	1.00699	1.00525	0.994773	0.493514	2.02629	0.495148	2.0196	0.373358	2.67839	0.37597	2.65979	0.562012	1.77932	0.544501	1.83654	0.475021	2.10517	1.22545	1.48883	1.49056
107	0.533504	0.531725	0.262963	0.531494	0.530323	0.648371	0.648429	0.254205	0.649296	0.647181	0.452048	0.97183	0.450778	0.253395	0.532464	0.28943	0.648246	0.30889	1.00335	0.996665	1.00221	0.997796	0.999911	1.00009	1.00327	0.996742	0.494548	2.02205	0.492898	2.02882	0.392032	2.55081	0.392067	2.55059	0.562129	1.77895	0.543568	1.8397	0.4765	2.09863	1.23479	1.50533	1.50356
108	0.530915	0.529712	0.266288	0.529939	0.531402	0.649459	0.647184	0.269251	0.64647	0.648234	0.453168	0.988602	0.452307	0.257658	0.530285	0.290077	0.649971	0.309293	1.00227	0.997734	0.997248	1.00276	1.00352	0.996497	0.99728	1.00273	0.502703	1.98924	0.501564	1.99376	0.416035	2.40364	0.414578	2.41209	0.569652	1.75546	0.547021	1.82808	0.475856	2.10148	1.25489	1.51952	1.51831
109	0.545949	0.545872	0.271677	0.545178	0.544749	0.66207	0.664531	0.291875	0.66343	0.66225	0.464672	0.998624	0.464653	0.262656	0.544573	0.299712	0.666048	0.32015	1.00014	0.999859	1.00079	0.999213	0.996297	1.00372	1.00178	0.99822	0.497693	2.00927	0.497623	2.00955	0.43922	2.27676	0.440852	2.26833	0.565274	1.76905	0.550362	1.81699	0.480672	2.08042	1.2703	1.54457	1.5445
110	0.549712	0.552947	0.275987	0.551245	0.549949	0.666755	0.67215	0.294752	0.67319	0.669389	0.469622	0.99584	0.46793	0.268518	0.550733	0.306192	0.669965	0.32729	0.994149	1.00589	1.00236	0.997649	0.991973	1.00809	1.00568	0.994353	0.49912	2.00352	0.502058	1.9918	0.438521	2.28039	0.442069	2.26209	0.573844	1.74264	0.555972	1.79865	0.488518	2.04701	1.27183	1.54555	1.54879
111	0.561427	0.565162	0.280272	0.564931	0.562032	0.676464	0.683638	0.29687	0.680406	0.676458	0.47929	1.00452	0.478707	0.271808	0.561389	0.310218	0.677482	0.331866	0.993392	1.00665	1.00516	0.994868	0.989506	1.01061	1.00584	0.994196	0.495915	2.01648	0.499213	2.00315	0.434251	2.30282	0.438856	2.27865	0.567796	1.7612	0.55259	1.80966	0.489852	2.04143	1.28479	1.56594	1.56968
112	0.525859	0.527309	0.281619	0.525763	0.526637	0.637258	0.63655	0.288445	0.635677	0.63719	0.462902	1.01488	0.452986	0.274061	0.528112	0.304336	0.638467	0.32441	0.997251	1.00276	0.998341	1.00166	1.00111	0.99889	0.997625	1.00238	0.534069	1.87242	0.535541	1.86727	0.453137	2.20684	0.452635	2.20929	0.60501	1.65287	0.576272	1.73529	0.508107	1.96809	1.2965	1.54074	1.54219
113	0.629952	0.632061	0.31943	0.631901	0.629491	0.77113	0.77672	0.30833	0.77728	0.773462	0.527187	1.04548	0.527149	0.307667	0.629958	0.353222	0.77224	0.378154	0.996664	1.00335	1.00383	0.996187	0.992803	1.00725	1.00494	0.995089	0.505379	1.97871	0.507071	1.97211	0.396964	2.51912	0.399841	2.50099	0.583644	1.71337	0.560708	1.78346	0.489684	2.04213	1.36491	1.67543	1.67754
114	0.631888	0.63432	0.32617	0.634458	0.631827	0.779571	0.784822	0.311443	0.782496	0.778406	0.5292	1.03519	0.529203	0.31375	0.633162	0.358771	0.780102	0.384877	0.996166	1.00385	1.00416	0.995854	0.993309	1.00674	1.00525	0.994774	0.514204	1.94476	0.516183	1.9373	0.396833	2.51995	0.399506	2.50309	0.592873	1.6867	0.566634	1.76481	0.493367	2.02689	1.36136	1.66708	1.66951
115	0.644918	0.646307	0.333894	0.645395	0.644246	0.792554	0.792624	0.310675	0.791946	0.789357	0.539046	1.0481	0.539651	0.317936	0.643686	0.36455	0.791264	0.391792	0.997851	1.00215	1.00178	0.99822	0.999911	1.00009	1.00328	0.996731	0.516619	1.93566	0.517731	1.9315	0.391958	2.55129	0.391993	2.55107	0.589151	1.69736	0.566348	1.7657	0.495147	2.0196	1.38199	1.69302	1.69441
116	0.644954	0.642051	0.34065	0.643651	0.644554	0.793277	0.788774	0.311718	0.790269	0.79455	0.540326	1.06478	0.540778	0.32296	0.643549	0.366035	0.793379	0.39231	1.00452	0.9955	0.9986	1.0014	1.00571	0.994324	0.994611	1.00542	0.530565	1.88478	0.528177	1.89331	0.395193	2.53041	0.39295	2.54485	0.597214	1.67444	0.568776	1.75816	0.49448	2.02233	1.40543	1.70973	1.70683
117	0.66056	0.661894	0.341501	0.659888	0.659501	0.807978	0.809706	0.317168	0.811446	0.80968	0.554154	1.0708	0.554141	0.331517	0.659574	0.37799	0.809546	0.404208	0.997984	1.00202	1.00059	0.999413	0.997866	1.00214	1.00218	0.997823	0.515945	1.93819	0.516987	1.93429	0.391708	2.55292	0.392546	2.54748	0.598254	1.67153	0.573082	1.74495	0.499302	2.00279	1.4123	1.73136	1.73269
118	0.664128	0.667299	0.348502	0.666326	0.665526	0.815715	0.820659	0.317533	0.819238	0.817872	0.55729	1.07885	0.557046	0.338883	0.666781	0.385098	0.820371	0.41071	0.995248	1.00478	1.0012	0.998799	0.993976	1.00606	1.00167	0.998332	0.522258	1.91476	0.524752	1.90566	0.386924	2.58449	0.389269	2.56892	0.608357	1.64377	0.577547	1.73146	0.50064	1.99744	1.42735	1.74298	1.74615
