t_size	time_11_b_p	time_11_b_n	time_11_f	time_12_b_p	time_12_b_n	time_21_b_p	time_21_b_n	time_21_f	time_22_b_p	time_22_b_n	time_13_b_p	time_13_geam	time_15_b_p	time_15_f	time_51_b_n	time_51_f	time_61_b_n	time_61_f	time_11_pbyn	time_11_nbyp	time_12_pbyn	time_12_nbyp	time_21_pbyn	time_21_nbyp	time_22_pbyn	time_22_nbyp	time_11_fbyn	time_11_nbyf	time_11_fbyp	time_11_pbyf	time_21_fbyn	time_21_nbyf	time_21_fbyp	time_21_pbyf	time_15_fbyp	time_15_pbyf	time_51_fbyn	time_51_nbyf	time_61_fbyn	time_61_nbyf	time_13_trans_f	time_13_trans_p	time_13_trans_n
416	788.319	792.425	800.808	781.703	798.649	791.718	795.623	800.554	785.377	801.698	798.316	327.323	825.207	822.859	794.717	798.443	800.094	798.663	0.994818	1.00521	0.978782	1.02168	0.995091	1.00493	0.979642	1.02078	1.01058	0.989532	1.01584	0.984404	1.0062	0.993841	1.01116	0.988962	0.997155	1.00285	1.00469	0.995333	0.998212	1.00179	1128.13	1115.64	1119.75
417	824.608	775.824	832.88	814.701	784.056	830.567	776.344	830.922	829.608	784.892	847.499	538.449	848.723	847.175	778.234	755.467	782.677	754.99	1.06288	0.94084	1.03908	0.962386	1.06984	0.934716	1.05697	0.9461	1.07354	0.931496	1.01003	0.990068	1.0703	0.934316	1.00043	0.999573	0.998177	1.00183	0.970746	1.03014	0.964624	1.03667	1371.33	1363.06	1314.27
418	811.262	765.668	823.691	803.261	773.587	814.255	766.404	823.335	805.668	774.754	836.032	557.167	847.037	833.795	768.259	747.336	773.725	744.315	1.05955	0.943799	1.03836	0.963058	1.06244	0.941233	1.0399	0.96163	1.07578	0.929558	1.01532	0.98491	1.07428	0.930852	1.01115	0.988972	0.984366	1.01588	0.972766	1.028	0.961989	1.03951	1380.86	1368.43	1322.84
419	865.521	809.553	866.786	844.693	818.011	867.94	811.077	876.264	859.687	820.04	873.51	550.972	877.105	875.02	815.549	771.667	819.011	771.58	1.06913	0.935336	1.03262	0.968412	1.07011	0.934486	1.04835	0.953883	1.0707	0.933971	1.00146	0.99854	1.08037	0.925608	1.00959	0.9905	0.997623	1.00238	0.946193	1.05687	0.942087	1.06147	1417.76	1416.49	1360.53
420	809.719	781.654	825.8	803.021	775.608	825.586	770.029	825.555	806.283	777.248	823.297	547.153	821.269	829.64	770.437	770.465	776.832	770.935	1.0359	0.96534	1.03534	0.965863	1.07215	0.932707	1.03736	0.96399	1.05648	0.946541	1.01986	0.980526	1.07211	0.932741	0.999963	1.00004	1.01019	0.98991	1.00004	0.999963	0.99241	1.00765	1372.95	1356.87	1328.81
421	863.971	814.464	878.433	855.254	823.423	866.92	818.372	879.32	857.978	825.577	884.703	565.015	886.396	886.052	818.901	780.696	824.197	780.498	1.06078	0.942698	1.03866	0.962781	1.05932	0.943999	1.03925	0.962235	1.07854	0.927178	1.01674	0.983536	1.07447	0.930687	1.0143	0.985899	0.999611	1.00039	0.953346	1.04894	0.946981	1.05599	1443.45	1428.99	1379.48
422	852.724	808.551	870.388	844.011	817.276	856.008	811.09	863.999	847.168	819.542	871.535	555.1	873.046	864.18	813.785	778.548	819.429	778.289	1.05463	0.948198	1.03271	0.968324	1.05538	0.947526	1.03371	0.96739	1.07648	0.928954	1.02071	0.979705	1.06523	0.938763	1.00934	0.990751	0.989845	1.01026	0.956699	1.04526	0.949795	1.05286	1425.49	1407.82	1363.65
423	896.617	846.011	905.865	896.309	854.393	899.891	848.07	904.501	891.417	869.657	918.2	565.191	926.868	919.98	850.378	793.989	855.833	793.86	1.05982	0.94356	1.04906	0.953234	1.06111	0.942414	1.02502	0.975589	1.07075	0.933926	1.01032	0.98979	1.06654	0.937611	1.00512	0.994904	0.992568	1.00749	0.933689	1.07102	0.927588	1.07807	1471.06	1461.81	1411.2
424	847.956	793.562	862.119	848.008	802.505	849.262	793.915	862.009	859.722	803.062	872.954	568.362	861.105	860.297	795.939	795.804	815.479	796.224	1.06854	0.935852	1.0567	0.946342	1.06971	0.934829	1.07055	0.934096	1.08639	0.920478	1.0167	0.983572	1.08577	0.921006	1.01501	0.985213	0.999062	1.00094	0.99983	1.00017	0.976388	1.02418	1430.48	1416.32	1361.92
425	898.036	828.622	899.862	877.302	837.659	899.804	830.644	889.981	884.081	839.571	907.181	580.225	914.816	906.857	832.88	803.542	838.533	803.243	1.08377	0.922704	1.04733	0.954813	1.08326	0.923139	1.05301	0.949654	1.08597	0.920832	1.00203	0.997972	1.07143	0.933328	0.989083	1.01104	0.9913	1.00878	0.964776	1.03651	0.957915	1.04393	1480.09	1478.26	1408.85
426	876.951	821.27	884.008	868.716	829.734	880.114	823.08	883.951	872.064	831.726	897.101	570.426	896.844	881.706	829.056	798.569	830.403	798.312	1.0678	0.936506	1.04698	0.955127	1.06929	0.935197	1.0485	0.953744	1.07639	0.929029	1.00805	0.992017	1.07396	0.931137	1.00436	0.995659	0.983121	1.01717	0.963227	1.03818	0.961355	1.0402	1454.43	1447.38	1391.7
427	918.361	870.582	920.265	909.902	878.876	921.322	872.038	920.465	913.281	880.667	939.277	574.797	943.573	928.73	875.267	831.491	880.52	830.438	1.05488	0.947974	1.0353	0.965901	1.05652	0.946507	1.03703	0.964289	1.05707	0.946013	1.00207	0.997932	1.05553	0.947388	0.99907	1.00093	0.984269	1.01598	0.949986	1.05265	0.943123	1.06031	1495.06	1493.16	1445.38
428	883.297	819.626	890.947	875.805	826.547	886.589	822.174	888.441	879.207	829.751	896.84	572.516	895.162	889.331	823.432	825.346	830.666	822.915	1.07768	0.927917	1.0596	0.943757	1.07835	0.927345	1.0596	0.943749	1.08702	0.919949	1.00866	0.991414	1.0806	0.925412	1.00209	0.997915	0.993486	1.00656	1.00232	0.997681	0.990669	1.00942	1463.46	1455.81	1392.14
429	928.802	882.381	945.407	919.802	891.379	932.466	884.144	935.305	923.616	893.213	951.496	594.339	953.138	942.216	887.791	841.925	893.535	839.903	1.05261	0.950021	1.03189	0.969099	1.05465	0.948178	1.03404	0.967083	1.07143	0.933334	1.01788	0.982436	1.05786	0.9453	1.00304	0.996965	0.988541	1.01159	0.948336	1.05448	0.939977	1.06386	1539.75	1523.14	1476.72
430	932.938	863.024	926.458	911.253	871.883	923.789	865.398	924.482	927.097	874.427	942.045	591.317	941.872	926.987	867.334	826.923	873.056	826.594	1.08101	0.92506	1.04515	0.956796	1.06747	0.936793	1.06023	0.943188	1.0735	0.931531	0.993054	1.00699	1.06827	0.93609	1.00075	0.99925	0.984196	1.01606	0.953407	1.04887	0.946782	1.05621	1517.77	1524.25	1454.34
431	970.745	908.824	969.625	962.377	918.484	974.354	909.075	969.38	965.638	918.975	998.908	594.76	1004.66	983.971	910.95	845.898	915.893	846.473	1.06813	0.936213	1.04779	0.954391	1.07181	0.933003	1.05078	0.951677	1.0669	0.937294	0.998846	1.00116	1.06634	0.93779	0.994895	1.00513	0.979409	1.02102	0.928589	1.0769	0.924205	1.08201	1564.38	1565.51	1503.58
432	903.767	855.497	907.368	894.331	863.97	907.111	860.051	906.418	897.997	866.574	913.787	352.211	921.586	909.384	863.949	864.321	865.2	864.724	1.05642	0.94659	1.03514	0.966052	1.05472	0.948122	1.03626	0.965008	1.06063	0.942833	1.00399	0.996031	1.05391	0.948846	0.999236	1.00076	0.98676	1.01342	1.00043	0.99957	0.999449	1.00055	1259.58	1255.98	1207.71
433	938.31	881.608	941.574	928.827	890.808	941.108	883.031	939.399	944.428	892.132	966.1	587.877	968.873	954.805	884.059	861.774	889.032	861.484	1.06432	0.93957	1.04268	0.959068	1.06577	0.938289	1.05862	0.944627	1.06802	0.936313	1.00348	0.996533	1.06383	0.939996	0.998184	1.00182	0.985479	1.01473	0.974792	1.02586	0.969013	1.03198	1529.45	1526.19	1469.48
434	924.692	878.403	930.801	915.637	886.637	927.382	880.276	929.891	918.901	888.733	947.111	614.965	945.956	942.603	881.468	865.512	887.712	865.417	1.0527	0.94994	1.03271	0.968328	1.05351	0.949205	1.03394	0.96717	1.05965	0.943707	1.00661	0.993438	1.05636	0.946644	1.00271	0.997302	0.996455	1.00356	0.981898	1.01844	0.974885	1.02576	1545.77	1539.66	1493.37
435	973.917	919.042	977.957	971.519	928.087	976.944	920.712	977.187	967.095	930.536	996.018	608.041	1001.48	987.677	922.027	880.527	928.612	880.346	1.05971	0.943655	1.0468	0.955295	1.06107	0.942441	1.03929	0.962197	1.06411	0.939757	1.00415	0.995869	1.06134	0.942207	1.00025	0.999751	0.986219	1.01397	0.954991	1.04713	0.948024	1.05483	1586	1581.96	1527.08
436	923.367	872.896	932.731	916.069	880.758	926.351	875.832	930.616	919.026	883.488	937.052	605.65	935.788	932.008	874.875	880.325	882.655	880.563	1.05782	0.94534	1.04009	0.961453	1.05768	0.945464	1.04023	0.96133	1.06855	0.935849	1.01014	0.98996	1.06255	0.941131	1.0046	0.995417	0.995961	1.00406	1.00623	0.993809	0.997629	1.00238	1538.38	1529.02	1478.55
437	987.165	935.897	993.219	977.417	945.485	989.477	936.902	1004	980.215	947.135	1021.61	619.09	1015.8	1003.94	938.747	901.069	945.002	898.157	1.05478	0.948066	1.03377	0.96733	1.05612	0.946865	1.03493	0.966253	1.06125	0.942287	1.00613	0.993905	1.07162	0.93317	1.01468	0.985536	0.988324	1.01181	0.959863	1.04182	0.950429	1.05216	1612.31	1606.25	1554.99
438	971.338	917.74	976.416	961.776	940.154	974.398	919.755	975.252	965.174	929.517	990.894	616.296	993.94	990.35	921.357	886.629	927.757	886.406	1.0584	0.94482	1.023	0.977518	1.05941	0.943921	1.03836	0.963057	1.06394	0.939907	1.00523	0.9948	1.06034	0.943095	1.00088	0.999125	0.996388	1.00362	0.962307	1.03917	0.95543	1.04665	1592.71	1587.63	1534.04
439	1024.58	969.94	1028.39	1016.53	979.821	1028.73	971.651	1033.24	1020.3	989.695	1058.41	609.301	1071.75	1042.33	976.836	919.225	980.216	918.981	1.05634	0.946669	1.03746	0.963891	1.05875	0.944512	1.03093	0.970001	1.06026	0.943161	1.00372	0.996295	1.06339	0.94039	1.00438	0.995636	0.972545	1.02823	0.941023	1.06267	0.937529	1.06663	1637.69	1633.88	1579.24
440	971.453	911.811	983.219	962.328	921.603	975.113	913.801	983.25	965.726	923.641	999.184	611.288	987.735	991.559	915.004	917.558	922.805	917.578	1.06541	0.938606	1.04419	0.957681	1.0671	0.937124	1.04556	0.956422	1.07831	0.927373	1.01211	0.988033	1.076	0.929368	1.00835	0.991723	1.00387	0.996144	1.00279	0.997216	0.994336	1.0057	1594.51	1582.74	1523.1
441	1013.57	956.057	1019.3	1003.75	965.533	1016.7	971.784	1017.03	1007.76	967.768	1037.18	624.44	1047.58	1034.04	959.908	931.758	967.171	931.376	1.06016	0.943253	1.03958	0.961926	1.04622	0.955825	1.04132	0.96032	1.06615	0.937958	1.00565	0.994386	1.04656	0.955513	1.00033	0.999674	0.987068	1.0131	0.970674	1.03021	0.96299	1.03843	1643.74	1638.01	1580.5
442	1005.36	951.829	1009.03	994.873	953.896	1020.55	946.324	1009.34	999.125	955.998	1027.04	625.044	1029.39	1009.53	946.919	917.538	954.087	916.513	1.05624	0.946755	1.04296	0.958812	1.07844	0.927269	1.04511	0.956835	1.0601	0.94331	1.00365	0.996361	1.06659	0.937566	0.989017	1.0111	0.980708	1.01967	0.968972	1.03202	0.960618	1.041	1634.08	1630.4	1576.87
443	1077.03	996.776	1062.87	1059.6	1006.9	1067.45	996.777	1063.49	1057.08	1020.51	1088.57	633.99	1094.48	1073.45	1011.28	942.618	1005.18	941.332	1.08052	0.925484	1.05233	0.950269	1.0709	0.933792	1.03584	0.965401	1.06631	0.937816	0.98685	1.01333	1.06693	0.937266	0.996294	1.00372	0.980784	1.01959	0.932107	1.07284	0.936478	1.06783	1696.86	1711.02	1630.77
444	1024.68	942.538	1016.53	1004.35	950.09	1023.56	946.028	1016.53	1021.33	953.981	1039.08	630.473	1025.6	1019.94	945.897	947.325	953.764	947.26	1.08715	0.919836	1.05711	0.945972	1.08196	0.924249	1.0706	0.934057	1.0785	0.927213	0.992043	1.00802	1.07453	0.930642	0.993131	1.00692	0.994482	1.00555	1.00151	0.998493	0.99318	1.00687	1647	1655.15	1573.01
445	1064.52	1003.34	1066.64	1054.15	1013.54	1067.86	1005.84	1065.9	1057.9	1016.48	1088.92	652.101	1093.08	1076.8	1007.61	955.35	1014.23	955.324	1.06098	0.942525	1.04007	0.961478	1.06166	0.941925	1.04076	0.960839	1.06309	0.940653	1.00199	0.998014	1.05971	0.943653	0.998169	1.00183	0.985111	1.01511	0.948131	1.05471	0.941918	1.06166	1718.74	1716.62	1655.44
446	1054.36	995.76	1058.71	1043.69	1005.62	1058.75	998.895	1058.1	1061.06	1008.86	1091.14	653.39	1079.35	1059.58	1011.54	952.823	1006.12	951.442	1.05885	0.94442	1.03786	0.963523	1.05992	0.943465	1.05174	0.950803	1.06322	0.940542	1.00412	0.995894	1.05927	0.944044	0.999386	1.00061	0.98168	1.01866	0.941954	1.06162	0.945657	1.05747	1712.1	1707.75	1649.15
447	1120.77	1041.52	1113.98	1098.78	1051.45	1113.11	1045.68	1102.86	1102.49	1053.97	1137.42	655.413	1142.6	1118.91	1043.89	975.51	1050.14	974.73	1.07609	0.929293	1.04501	0.956925	1.06449	0.939417	1.04603	0.955992	1.06957	0.934953	0.993946	1.00609	1.05468	0.948152	0.990787	1.0093	0.979268	1.02117	0.934494	1.0701	0.928193	1.07736	1769.39	1776.18	1696.93
448	1045.38	1058.33	1046.27	1045.04	1062.42	1049.42	1061.11	1046.49	1045.6	1064.48	1057.58	376.384	1080.24	1058.87	1054.99	1052.88	1060.18	1053.1	0.987765	1.01239	0.983634	1.01664	0.988988	1.01113	0.982263	1.01806	0.988604	1.01153	1.00085	0.999152	0.986225	1.01397	0.997206	1.0028	0.980219	1.02018	0.998001	1.002	0.993316	1.00673	1422.65	1421.76	1434.71
449	1084.83	1019.36	1083.99	1074.91	1030.2	1087.96	1021.47	1083.95	1078.61	1032.46	1116.65	635.047	1122.52	1100.67	1022.71	988.943	1028.72	988.15	1.06423	0.939651	1.04339	0.958412	1.06509	0.938886	1.0447	0.957216	1.06341	0.940373	0.999232	1.00077	1.06116	0.942362	0.996311	1.0037	0.980534	1.01985	0.966983	1.03414	0.960561	1.04106	1719.04	1719.87	1654.4
450	1067.83	1012.87	1068.11	1057.46	1022.59	1071.05	1015.33	1067.48	1073.72	1025.85	1092.69	681.604	1092.09	1070.48	1016.18	984.803	1023.61	984.595	1.05426	0.948531	1.0341	0.967027	1.05488	0.947973	1.04667	0.955413	1.05454	0.948281	1.00026	0.999736	1.05137	0.951142	0.996668	1.00334	0.980212	1.02019	0.969124	1.03186	0.961882	1.03963	1749.72	1749.43	1694.47
451	1127.33	1060.91	1127.33	1114.85	1072.03	1139.52	1063.95	1124.32	1131.35	1075.45	1148.93	668.814	1154.42	1136.74	1064.97	1009.63	1072.51	1009.27	1.06261	0.941083	1.03995	0.961586	1.07102	0.933688	1.05198	0.950592	1.06261	0.941082	1	0.999999	1.05674	0.94631	0.986661	1.01352	0.98469	1.01555	0.948032	1.05482	0.941037	1.06266	1796.15	1796.15	1729.73
452	1064.02	1010.9	1070.23	1054.73	1019	1068.23	1014.57	1069.64	1059.78	1022.9	1079.16	662.79	1077.24	1070.16	1014.5	1016.81	1022.37	1016.96	1.05256	0.950069	1.03506	0.966129	1.05289	0.949768	1.03605	0.9652	1.05869	0.944561	1.00583	0.994203	1.05427	0.948523	1.00131	0.99869	0.993424	1.00662	1.00228	0.997727	0.994718	1.00531	1733.02	1726.81	1673.69
453	1133.48	1072.66	1140.34	1124.14	1084.35	1138.27	1075.99	1139.03	1130.06	1087.65	1159.32	676.637	1163.69	1149.2	1078.68	1025.38	1085.73	1025.04	1.0567	0.946341	1.03669	0.964604	1.05788	0.94529	1.03899	0.962475	1.0631	0.940646	1.00605	0.993983	1.05859	0.944657	1.00067	0.999331	0.987544	1.01261	0.950591	1.05198	0.944097	1.05921	1816.98	1810.12	1749.3
454	1121.69	1059.35	1121.38	1110.48	1070.23	1125.7	1062.3	1121.17	1115.06	1073.54	1142.82	666.994	1144.8	1120.17	1064.03	1017.86	1071.92	1017.59	1.05885	0.944417	1.03761	0.963752	1.05969	0.943673	1.03868	0.962764	1.05856	0.944681	0.99972	1.00028	1.05542	0.947487	0.995975	1.00404	0.978488	1.02199	0.956609	1.04536	0.949316	1.05339	1788.37	1788.69	1726.34
455	1189.86	1123.64	1191.83	1178.68	1135.41	1192.91	1125.25	1191.36	1181.56	1137.52	1213.37	678.475	1226.65	1208.6	1132.54	1058.01	1137.36	1058.17	1.05893	0.944348	1.03811	0.963287	1.06013	0.943281	1.03871	0.962729	1.06069	0.942787	1.00166	0.998347	1.05875	0.94451	0.998699	1.0013	0.985287	1.01493	0.934188	1.07045	0.930379	1.07483	1870.3	1868.33	1802.12
456	1109.03	1035.86	1119.04	1098.78	1047.48	1113.82	1038.04	1119.36	1103.24	1049.51	1140.05	677.529	1127.16	1116.82	1039.43	1053.61	1048.68	1053.73	1.07063	0.934031	1.04897	0.953315	1.07301	0.93196	1.05119	0.9513	1.08029	0.925675	1.00903	0.991054	1.07834	0.927355	1.00497	0.995058	0.990825	1.00926	1.01364	0.98654	1.00482	0.995206	1796.57	1786.55	1713.39
457	1152.19	1093.99	1155.71	1142.56	1103.79	1155.93	1095.02	1154.9	1145.56	1105.78	1180.58	685.236	1191.17	1173.92	1096.84	1075.86	1104.72	1075.4	1.0532	0.949488	1.03513	0.966062	1.05563	0.947306	1.03597	0.965276	1.05642	0.946597	1.00305	0.996955	1.05468	0.948151	0.999109	1.00089	0.985522	1.01469	0.980868	1.01951	0.973459	1.02726	1840.94	1837.42	1779.22
458	1144.95	1069.81	1142.15	1132.67	1080.75	1145	1072.26	1141.23	1149.87	1083.97	1178.43	683.405	1169.07	1143.93	1072.89	1052.4	1081.19	1052.07	1.07023	0.934378	1.04804	0.954161	1.06784	0.936467	1.06079	0.942694	1.06762	0.936665	0.997558	1.00245	1.06433	0.939558	0.99671	1.0033	0.978494	1.02198	0.9809	1.01947	0.973066	1.02768	1825.55	1828.35	1753.22
459	1193.68	1124.17	1190.83	1183.38	1149.69	1198.87	1126.97	1190.85	1188.04	1148.05	1222.99	703.778	1226.01	1202.67	1128.69	1083.3	1135.77	1083.09	1.06183	0.941768	1.0293	0.971533	1.0638	0.940026	1.03483	0.966344	1.0593	0.944019	0.997615	1.00239	1.05668	0.946359	0.993308	1.00674	0.980968	1.0194	0.959787	1.0419	0.953615	1.04864	1894.61	1897.46	1827.95
460	1150.04	1071.45	1150.69	1141.15	1079.86	1152.08	1074.09	1150.61	1147.93	1083.71	1167.46	687.723	1163.4	1150.42	1087	1082.01	1094.87	1082.94	1.07335	0.931659	1.05676	0.946289	1.07261	0.932304	1.05926	0.944053	1.07396	0.931136	1.00056	0.999439	1.07124	0.933494	0.998725	1.00128	0.988843	1.01128	0.995406	1.00462	0.989108	1.01101	1838.41	1837.77	1759.17
461	1217.85	1134.47	1206.89	1194.55	1146.73	1210.58	1137.53	1206.58	1198.86	1150.85	1236.3	706.925	1237.87	1218.31	1153.67	1094.83	1147.49	1094.37	1.07349	0.931538	1.0417	0.959969	1.06422	0.939659	1.04171	0.95996	1.06383	0.94	0.990998	1.00908	1.0607	0.942774	0.996696	1.00331	0.984195	1.01606	0.948995	1.05375	0.953701	1.04855	1913.81	1924.77	1841.4
462	1195.62	1122.77	1197.68	1184.58	1134.66	1200.64	1126.61	1197.34	1188.78	1138.27	1225.57	711.976	1222.53	1197.54	1127.98	1088.6	1135.15	1088.11	1.06488	0.939075	1.044	0.957857	1.06571	0.93834	1.04437	0.957514	1.06671	0.93746	1.00172	0.99828	1.06278	0.940926	0.997252	1.00276	0.979557	1.02087	0.965086	1.03618	0.958557	1.04323	1909.65	1907.59	1834.75
463	1249.14	1177.38	1243.07	1234.81	1189.43	1253.98	1181.17	1242.48	1241.7	1193.41	1284.96	731.974	1287.26	1259.49	1183.05	1115.04	1189.32	1114.39	1.06095	0.942552	1.03815	0.963251	1.06165	0.941934	1.04046	0.961109	1.05579	0.947155	0.995141	1.00488	1.05191	0.950651	0.990831	1.00925	0.978428	1.02205	0.94251	1.061	0.936991	1.06725	1975.05	1981.12	1909.36
464	1199.99	1131.09	1192.48	1187.75	1144.02	1204.86	1134.91	1191.85	1191.8	1147.26	1214.25	403.145	1220.93	1194.87	1137.08	1135.44	1144.92	1135.84	1.06091	0.942584	1.03822	0.963184	1.06164	0.941942	1.03882	0.962634	1.05428	0.948519	0.993744	1.0063	1.05017	0.952229	0.989197	1.01092	0.978662	1.0218	0.998555	1.00145	0.992069	1.00799	1595.62	1603.13	1534.23
465	1237.61	1162.53	1235.86	1225.27	1175.52	1240.22	1166.34	1235.5	1231.44	1178.56	1274.42	722.298	1275.9	1255.25	1168.76	1129.23	1174.32	1128.71	1.06458	0.939335	1.04232	0.959397	1.06334	0.94043	1.04487	0.957055	1.06308	0.940661	0.998591	1.00141	1.0593	0.94402	0.996197	1.00382	0.983815	1.01645	0.966174	1.03501	0.961155	1.04041	1958.16	1959.91	1884.83
466	1221.77	1156.06	1225.24	1210.68	1167.88	1227.12	1159.68	1225.79	1215.53	1171.57	1252.33	731.633	1248.27	1225.16	1163.5	1135.34	1170.17	1134.91	1.05684	0.946215	1.03665	0.964646	1.05816	0.945039	1.03752	0.963833	1.05985	0.943533	1.00284	0.997166	1.05701	0.946066	0.998914	1.00109	0.981493	1.01886	0.975805	1.0248	0.969871	1.03106	1956.88	1953.4	1887.69
467	1282.59	1228.26	1285.38	1272.93	1238.51	1287.11	1231.22	1283.04	1277.29	1241.46	1313.45	722.35	1316.4	1295.68	1231.36	1171.96	1238.78	1171.77	1.04424	0.957638	1.0278	0.972953	1.04539	0.956581	1.02886	0.971946	1.0465	0.955562	1.00217	0.997832	1.04209	0.959613	0.99684	1.00317	0.984259	1.01599	0.951762	1.05068	0.94591	1.05718	2007.73	2004.94	1950.61
468	1226.03	1159.22	1229.73	1214.6	1170	1231.12	1162.55	1231.95	1220.3	1173.24	1244.21	722.305	1239.57	1229.71	1163.98	1165.57	1172.84	1165.43	1.05764	0.945501	1.03813	0.963274	1.05899	0.944299	1.04011	0.961433	1.06082	0.942663	1.00301	0.996998	1.0597	0.943667	1.00067	0.999331	0.992051	1.00801	1.00137	0.998634	0.993678	1.00636	1952.03	1948.34	1881.52
469	1299.26	1222.05	1302.52	1286.14	1235.24	1302.91	1224.67	1302.4	1289.99	1238.34	1330.03	741.392	1332.7	1315.71	1228.38	1169.35	1236.05	1168.95	1.06318	0.940579	1.04121	0.960419	1.06389	0.939945	1.04171	0.95996	1.06584	0.938223	1.00251	0.997495	1.06347	0.940315	0.999606	1.00039	0.987248	1.01292	0.95194	1.05049	0.945711	1.05741	2043.91	2040.65	1963.45
470	1281.89	1216.48	1282.3	1269.37	1229.34	1287.36	1220.3	1279.81	1274.67	1232.78	1309.94	736.829	1309.51	1279.86	1223.2	1175.52	1231.8	1175.49	1.05377	0.948973	1.03256	0.968467	1.05496	0.947903	1.03398	0.967139	1.05411	0.948664	1.00033	0.999674	1.04877	0.953496	0.994133	1.0059	0.977358	1.02317	0.961021	1.04056	0.954285	1.04791	2019.13	2018.72	1953.31
471	1344.07	1265.29	1340.43	1330.97	1277.96	1348.25	1268.61	1340.42	1335	1281.97	1376.18	743.897	1385.79	1359	1272.21	1191.8	1279.88	1191.54	1.06226	0.941388	1.04148	0.960176	1.06278	0.940928	1.04137	0.960271	1.05938	0.943945	0.997292	1.00272	1.05661	0.946425	0.994192	1.00584	0.980667	1.01971	0.936794	1.06747	0.930978	1.07414	2084.33	2087.97	2009.19
472	1272.45	1193.09	1279.11	1258.74	1205.72	1276.35	1195.23	1277.63	1262.77	1208.86	1308.89	759.003	1289.67	1273.35	1197.76	1201.25	1207.23	1201.36	1.06652	0.937631	1.04397	0.957882	1.06788	0.936439	1.0446	0.957305	1.0721	0.932749	1.00523	0.994792	1.06894	0.935507	1.001	0.999005	0.987341	1.01282	1.00291	0.997094	0.995143	1.00488	2038.12	2031.46	1952.1
473	1325.73	1242.05	1321.73	1313.21	1254.33	1329.39	1243.99	1324.22	1317.29	1257.14	1357.16	774.053	1368.26	1344.58	1247.63	1208.82	1255.37	1208.29	1.06737	0.936881	1.04694	0.955167	1.06865	0.935758	1.04784	0.954342	1.06415	0.939714	0.996985	1.00302	1.0645	0.939409	0.996114	1.0039	0.982698	1.01761	0.968894	1.0321	0.9625	1.03896	2095.79	2099.78	2016.11
474	1312.39	1233.93	1311.86	1300.09	1244.73	1317.78	1234.95	1309.56	1303.93	1247.72	1340.45	749.583	1340.42	1309.9	1237.88	1201.18	1246.77	1201.23	1.06359	0.940216	1.04447	0.95742	1.06707	0.937146	1.04504	0.956897	1.06316	0.940592	0.9996	1.0004	1.06041	0.94303	0.99376	1.00628	0.977232	1.0233	0.970356	1.03055	0.96347	1.03792	2061.45	2061.97	1983.51
475	1374.51	1302.88	1368.99	1361.24	1316.2	1378.23	1306.28	1368.95	1364.96	1319.62	1407.62	773.882	1412.86	1380.98	1310.78	1247.03	1318.88	1246.37	1.05498	0.947883	1.03422	0.966913	1.05508	0.947795	1.03436	0.966783	1.05075	0.951704	0.995985	1.00403	1.04798	0.954217	0.99327	1.00678	0.977433	1.02309	0.951365	1.05112	0.945019	1.05818	2142.88	2148.39	2076.76
476	1316.55	1229.53	1315.69	1307.38	1240.09	1322.01	1234.32	1316	1312.39	1244.65	1337.17	754.517	1332.92	1315.78	1237.32	1234.84	1245.74	1235.08	1.07077	0.933906	1.05426	0.948535	1.07105	0.933664	1.05443	0.948381	1.07008	0.934514	0.99935	1.00065	1.06618	0.937928	0.995455	1.00457	0.98714	1.01303	0.997998	1.00201	0.99144	1.00863	2070.21	2071.06	1984.05
477	1379.51	1311.16	1377.44	1366.26	1324.32	1385.38	1314.2	1377.31	1371.5	1328.39	1415.88	772.961	1418.13	1389.55	1320.25	1258.28	1328.05	1258.15	1.05213	0.950454	1.03167	0.969304	1.05416	0.948623	1.03245	0.968567	1.05055	0.951885	0.998496	1.00151	1.04802	0.954177	0.99418	1.00585	0.979846	1.02057	0.953061	1.04925	0.947365	1.05556	2150.4	2152.47	2084.12
478	1367.78	1287.07	1365.63	1354.86	1300.76	1373.46	1291.45	1365.69	1360.95	1305.26	1401.48	783.158	1397.85	1365.91	1298.38	1240.19	1303.84	1239.94	1.06271	0.940992	1.04159	0.960074	1.0635	0.940295	1.04267	0.959075	1.06104	0.942468	0.998434	1.00157	1.05748	0.94564	0.994348	1.00568	0.977151	1.02338	0.955179	1.04692	0.950989	1.05154	2148.79	2150.93	2070.22
479	1436.14	1354.9	1417.45	1415.83	1368.36	1436.97	1359.12	1415.12	1423.1	1372.82	1466.61	812.354	1467.26	1433.52	1363.49	1285.86	1370.65	1285.27	1.05996	0.943431	1.03469	0.966471	1.05728	0.945824	1.03663	0.964668	1.04617	0.95587	0.986987	1.01318	1.0412	0.960428	0.984794	1.01544	0.977005	1.02354	0.943061	1.06038	0.937706	1.06643	2229.8	2248.49	2167.25
480	1347.94	1346.86	1342.71	1336.73	1359.34	1354.7	1351.89	1342.74	1343.67	1365.02	1363.38	442.164	1387.31	1358.04	1349.62	1364.9	1360.8	1365.85	1.0008	0.999199	0.98337	1.01691	1.00208	0.997927	0.984359	1.01589	0.996919	1.00309	0.996121	1.00389	0.993231	1.00682	0.991172	1.00891	0.978901	1.02155	1.01132	0.988809	1.00371	0.996304	1784.88	1790.1	1789.02
